Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-12,"LPG prices are increasing across the world. One-time grant of Rs 22,000 crores has been given to Oil Marketing Companies of Public Sector Undertakings so that the burden of rising prices does not fall on common people: Union Minister @ianuragthakur https://t.co/xeotvmoRUH",DynamiteNews_,"New Delhi, India",Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News,0,0
2022-10-12,"Shut up, we aren't stupid!

Energy prices started rising last October &amp; they said there would be more rises, sanctions have made the prices rise more not the actual conflict.

The main reason for the rises is the net-zero obsession &amp; people like Biden banning exploration https://t.co/lHXe7wac99",right_side1,,#ImProud2BEnglish mainly a traditional Conservative free thinker but I don't support the British lefty blue Labour party.,5,2
2022-10-12,"Shut up, we aren't stupid!

Energy prices started rising last October &amp; they said there would be more rises, sanctions have made the prices rise more not the actual conflict.

The main reason for the rises is the net-zero obsession &amp; people like Biden banning exploration https://t.co/inEgUq3TBm",right_side1,,#ImProud2BEnglish mainly a traditional Conservative free thinker but I don't support the British lefty blue Labour party.,1,0
2022-10-12,"@Jacob_Rees_Mogg Shut up, we aren't stupid!

Energy prices started rising last October &amp; they said there would be more rises, sanctions have made the prices rise more not the actual conflict.

The main reason for the rises is the net-zero obsession &amp; people like Biden banning exploration.",right_side1,,#ImProud2BEnglish mainly a traditional Conservative free thinker but I don't support the British lefty blue Labour party.,3,0
2022-10-12,"@trussliz Before anyone believes this bollox prices were rising well before this war, as usual your government is lying to you and trying to shift blame https://t.co/lfPCXvUg2Y",quaintcrab,Yorkshire and The Humber,"Mad rugby league fan, enjoys beating the bookies at their own game and a bit of trading. unvaxxed and proud, won't deal with FBPE accounts, no pronouns",0,0
2022-10-12,"Union Minister @ianuragthakur announces massive Diwali bonanza-  announces 'one-time grant of Rs 22,000 crores to Oil Marketing Companies of Public Sector undertakings so that the burden of rising prices does not fall on common people.'

Watch LIVE: https://t.co/01G4ArqRnu https://t.co/6Fa5ta5Qoc",TimesNow,India,TIMES NOW is India’s most watched English news channel. Follow for lightning fast #BreakingNews and #Alerts.,15,3
2022-10-12,"Inflation accelerated to 24.6%, prices are rising because of war, - NBU https://t.co/lEdgO1rdI5 - https://t.co/lgmtpwiEo2 #WarInUkraine #StandWithUkraine",benbvi3ws,🐦 since 2006 🌊🇧🇪🇵🇹,"Information Activist, focus Ukraine | news aggregation for the 🇷🇺 War against Ukraine 🇺🇦 Automated Translations
#NAFOfellas

- devops - looking for a job!!!",1,0
2022-10-12,"Anyone surprised? You won't be if you know your Bible!

BBC News - IMF warns rising prices will be worse in UK
https://t.co/5rrpxFkvBj",MadCornishBiker,"Dagenham, Essex.",Hoping for re-instatement very soon! Pointing to Bible Truth & the JWs who are Jah's true people. Politically neutral.😷,0,0
2022-10-12,"Re: QE --

""Many managers’ tactics were honed during a decade of low interest rates that powered rising share prices.""

""In a long bull market, there was little incentive for money managers to develop analysts with a nose for spotting flawed companies."" https://t.co/Yysb0YhGoD",RollinReisinger,Palm Beach,"Another futurist sailing down the mindstream on a Pale Blue Dot, book in hand. ∞ 🚀 🪐",0,0
2022-10-12,"#Time8News #BreakingNews 

LPG prices are increasing across the world. One-time grant of Rs 22,000 crores has been given to Oil Marketing Companies of Public Sector Undertakings so that the burden of rising prices does not fall on common people: Union Minister Anurag Thakur",time8news,"Guwahati, India","TIME8 is first of its kind, fully dedicated Digital News Media, from Northeast India, ushering a revolution in terms of news collection.",3,0
2022-10-12,"#LPGprices are increasing across the world. One-time grant of Rs 22,000 crores has been given to Oil Marketing Companies of PSUs so that the burden of rising prices does not fall on common people: Union Minister #AnuragThakur

(ANI)

https://t.co/6P9Kxs8IU7 https://t.co/TktNsm52Jz",EconomicTimes,,"India's No. 1 Business Daily that brings you the latest #news updates | A Times Internet Product
economictimes.com",21,6
2022-10-12,"LPG prices are increasing across the world. One-time grant of Rs 22,000 crores has been given to Oil Marketing Companies of Public Sector Undertakings so that the burden of rising prices does not fall on common people: Union Minister #AnuragThakur https://t.co/vRkQjyT4Oe",timesofindia,New Delhi,"News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",32,0
2022-10-12,"announced on Wednesday that bus and train fares in Singapore will increase by up to 5 cents from December 26 due to rising energy prices. 
 https://t.co/NykkGLJWYV",AssetsFin,"Panama City, Panamá",We are a development team that creates models using machine learning to analyze financial events and publish news about.,0,0
2022-10-12,Andy Vermaut shares:IMF warns rising prices will be worse in UK - BBC: * IMF warns rising prices will be worse in… https://t.co/XVIKGTQV0v Thank you. #AndyVermautSharesThisNewsWithLoveAndHopes #TheWorldCanBecomeABetterPlaceSomedaySometime #WeNeedMoreLoveForWorldPeaceNowAndAlways https://t.co/CMOTXLKLwl,AndyVermaut,"Diksmuide, België","Linked to WCPDCD, 
EADM, 
POSTVERSA, 
AIDL, 
EUtoday, 
ActNow for C, 
People Forests, 
Fundamental rights.
Whatsapp +32499357495 
denktankcarmenta@gmail.com",0,0
2022-10-12,"LPG prices are increasing across the world. One-time grant of Rs 22,000 crores has been given to Oil Marketing Companies of Public Sector Undertakings so that the burden of rising prices does not fall on common people: Union Minister Anurag Thakur https://t.co/tIBpbcQxlL",ANI,India,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles facebook.com/ANINEWS.IN",852,143
2022-10-12,"#Copper Note

#USA #copper future HG trade at 3.445, down -0.46% on pre-market. Prices of #copper and other base metals slumped on rising worries that an economic downturn will curb metals demand.

#metals
#forex #stocks #commodities #industry https://t.co/VIxfIXEbiI",NickWalterson,London,Industry. Commodities. Global markets.,0,0
2022-10-12,"@PlayOverwatch With the removal of loot boxes, rising skin prices, and still-disgusting matchmaking mechanics, the arrival of Overwatch II may just be an excuse for Blizzard not wanting players to take the time to get the items they want.",Feb5_Wildcat,China,,4,0
2022-10-12,@ecommerceshares I assume depr exp has some insight but are the prices of this equipment rising stable or falling? Benefiting from a Moore’s Law?,nw3,,“I must study war such that my son can study business such that his son can study art”. // MAYC #5743 // Cool Cat #9726,1,0
2022-10-12,IMF warns rising prices will be worse in UK - BBC https://t.co/21HwuYZqzF https://t.co/ByQQmHhVWA,drnoahross,"Johannesburg, South Africa",Junior Lecturer at University of Witwatersrand School of Economic and Business Sciences. I enjoy writing about Africa and other global issues. Always listening.,0,0
2022-10-12,"@YodaDaBoss1 The main reason it’s never been done before is because they feel it’ll stop being going to games and just watch them at home. With ticket prices rising this could definitely happen.
Which would obviously effect Clubs income and you’ll see them in lower leagues struggling more",AntonioMango4,"Newcastle Upon Tyne, England",U23 Twitter Scout | European Football ✍️ | 🇮🇹 SerieA | 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Premier League | 🇩🇪 Bundesliga | 🇫🇷 Ligue1 | 🇪🇸 LaLiga | YouTuber ⇩,0,0
2022-10-12,"Dr Fred Muhumuza: the key elements of uncertainty include:
- Rising Inflation at global and local levels.
- Inflation driven by prices of critical commodities like energy and food etc
#UgandaAt60BusinessConference https://t.co/UPtPhCfLkd",POATVUganda,Uganda,Pearl of Africa (POA) TV is a Ugandan based online television that focuses on Development●Tourism●Climate Change●Entertainment info@poatvuganda.com,5,1
2022-10-12,"The Prime Minister made note of the possibility of a global recession brought on by rising energy and food prices.
#PMShehbazAtCICA",TayyabaZee_,Pakistan ,Digital Campaigner | moon | books | Time Traveller | #MentalHealth,5,6
2022-10-12,"which will result in higher shipping costs and final costs. The feedback to real life is rising prices. However, the main impact is currently on Europe. If the conflict between Russia and Ukraine continues to escalate, this coverage will slowly spread to the whole world.",BitMidas,,Bitmidas - Turn Bit to Gold | #Bitcoin daily analysis | #Altcoins Pick | macro-research | 15-year investment veteran & $BTC holder since 2012 | NFA,0,0
2022-10-12,"@RichardJMurphy when incomes are not rising with inflation, the cost of mortgages escalating and property prices falling, how can the debt to income ratio be narrowing?",CPanissar,La Republique,ANGER IS AN ENERGY - I'm a glass half-smashed kinda gal.,5,0
2022-10-12,"@mukeshmarda Oh My God. How can an elected prime minister cover-up failures like deteriorating law and order, rising communal divide &amp; hatred, free falling of rupee, widening trade deficit, rising unemployment, rise in prices of day-to-day essentials with these sorts of gimmicks and dramas.",samtrivandrum,Trivandrum,Value humanity above all. RT's are not endorsements,1,0
2022-10-12,Energy prices are rising because of our incompetent lying government &amp; incompetent lying opposition! https://t.co/IjIlHU5uWl,Rjb57Roger,,,0,0
2022-10-12,When will higher prices weigh on small businesses' sales? Many citing rising price pressures (blue) but that hasn’t yet fed into sales (orange) becoming a major issue per ⁦@NFIB⁩ https://t.co/ZRFmIhEg9M,LizAnnSonders,"Naples, FL ","Chief Investment Strategist, Charles Schwab & Co., Inc. Disclosures: aboutschwab.com/social-media",92,9
2022-10-12,"@KEdge23 You forgot to mention the same IMF Report warns UK of-
.Rising prices in UK worse than rest of G8
.Inflation Highest &amp; remain highest for longer in G8
.Weakening housing market
https://t.co/FZEymnr2tp

https://t.co/fFkr4Sgq9i",oliboy_mason,,"Fun loving adventurer, frustrated human, YA writer, miss not being European, sick of injustices and  society being eroded #followbackfriday #WritingCommunity",1,0
2022-10-12,"@trussliz #Energy prices were already rising well before the start of the #UkraineRussianWar.
But hey, let's not bother with detail or accuracy shall we? Just pin it on Putin, no one will notice.",BeesterGee,"City of London, London","Red pill taker! Critical thinking, Socratic contrarian. european (small 'e'). Patriot (large 'P'). Abuse & foul language will be blocked.
WASP, one of UK's 85%",4,1
2022-10-12,Energy price guarantee is yet another policy that hasn’t been rural proofed. Heating oil not covered by the energy price guarantee so off grid rural households disproportionately impacted by rising prices. https://t.co/zbu4cqtyth,paulctrhodes,"Navenby, England",Noah’s dad | Partnerships @MoneyPensionsUK | Trustee @HWLincs | Postgrad @UniOfYork | Tweeting in a personal capacity. RTs not endorsement.,0,1
2022-10-12,"and complicate remittances, payrolls, relief efforts and many other facets of the cash-based economy. 
The result is rising prices for some of the world’s most vulnerable consumers: in September, for example, wheat prices were 37% higher than a year earlier. 3/8",RahimLaghmani,,وَمَنْ يَتَوَكَّلْ عَلَى اللَّهِ فَهُوَ حَسْبُهُ. هر څوک چې په الله توکل وکړی، هغې لپاره الله کافي دی.,0,0
2022-10-12,"@Conservatives @KwasiKwarteng You forgot to mention the IMF Report warns UK of-
.Rising prices in UK worse than rest of G8
.Inflation Highest &amp; remain highest for longer in G8
Also
.House prices expected to drop 10% over the next 18 months",oliboy_mason,,"Fun loving adventurer, frustrated human, YA writer, miss not being European, sick of injustices and  society being eroded #followbackfriday #WritingCommunity",2,0
2022-10-12,@MerlinUnited @MattyLewin I don’t think you’re looking at the long term picture Merlin. House prices are still rising despite stagflation so why would a football club not do the same? This is especially so since football is a top end product.,paulburnsFT,South of Glasgow,SMASH! I’m a car crash…,0,0
2022-10-12,@Jacob_Rees_Mogg IMF warns rising prices will be worse in UK.,matsteiner,london,"format creator, exec prod, founder Rose Bay, Gogglebox Ent & now @PrimalMedialtd dad, mediocre drummer, great great nephew of Franz Kafka (& as paranoid)",0,0
