Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-14,@SenSanders How dare you say rising prices are from corporate greed.  This catastrophe YOUR party has created is to blame.  The American people are prepared to vote you ALL out of office to save this country.,Layingpipe1949,"Virginia Beach, VA","construction worker, pro life, pro second amendment, Catholic, Duckhunter, water sports, lover of the constitution, surfer, MAGA🏄‍♂️",0,0
2022-10-14,"@JustStop_Oil You were loud, you were heared and seen, and by this you were identified as nothing else than criminals. BUT you won !!! By doing so... rising prices for food and energy (and housing) will no longer harm you in the upcoming months/years... you will get it for free.",AndreasPonzel,,"Ohne Klimawandel wär heut noch Eiszeit, ohne technologischen Fortschritt noch jagen und sammeln und ohne Kapitalismus noch Feudalismus. Ich find das heute gut.",0,0
2022-10-14,@Vance55082114 @DickesonKathy Trump shut our whole country down. When Biden took office nothing was open. Schools were closed. Don’t forget the tariffs that were put on China. Our prices started rising under Trump. Creeping up slowly so people didn’t pay attention.,MicheleComstoc1,,,0,0
2022-10-14,"Amid the Hottest US Inflation in 40 Years, Biden Administration Blames Rising Prices on Shipping Industry. #TechTrees $TTC https://t.co/eoqk5LDOKH",PaulaShakespea5,,"Unrequited love is somehow run out of time, people also know nothing about self abuse.",0,0
2022-10-14,@POTUS Tell your team to stop writing your tweets for you. We know you can't even do that yourself. Let me see if I can find that video montage of you saying how the inflation &amp; rising prices are only short term and no big deal that you've said for about a yr. That would show your lies.,_papafonz,,"Here to have fun, see what is going on in the world and to provide insight.",0,0
2022-10-14,"Despite Biden’s efforts, inflation is rising, and Republicans are capitalizing on higher prices, seeing openings in California and elsewhere to potentially pick up U.S. House seats. via @ctlong1 

https://t.co/xh7gLkoBy0",AamerISmad,"WASHINGTON, DC",White House Reporter @AP Email: amadhani@ap.org,0,0
2022-10-14,"@PeterSchiff Yep. When M2 is flat &amp; prices are rising without a significant enough offset from productivity growth, there must be a decline in REAL economic activity. We are seeing the beginning of this play out, which will also result in inflation falling!

https://t.co/vEmAKDl6NX",steveanastasiou,,"Economist, geopolitical analyst, philosopher & critical thinker | Writes Economics Uncovered 📰 | 1+ weekly thread on the economy, markets, life or the world.",2,0
2022-10-14,"Despite rising prices of food in #southsudan our women are learning new skills to adapt to provide for themselves and their families during this #hungercrisis

Read more about these women in our new blog here: https://t.co/TbSh3c3j9j 

#inflation #StrongerWomenStrongerNations https://t.co/JXI08ixFTk",WomenforWomen,"Washington, D.C.","Helping women survivors of war rebuild their lives. Current events, WfWI news & more. RTs do not equal endorsements. #StrongerWomenStrongerNations",3,2
2022-10-14,"On the one hand, oil and gas executives protest bitterly about rising costs. But when it comes to reporting breakeven prices, they claim they’ve been largely successful in defying inflationary pressures. https://t.co/j4TCegODGZ",ieefa_institute,"Cleveland, Ohio","IEEFA is an independent think tank that examines issues related to energy markets, trends and policies. #energytransition",3,1
2022-10-14,Rising prices are the most important issue for for Hispanic voters followed by abortion https://t.co/Jbacz5oFfs https://t.co/pm6A4nnbkU,PostPolls,"Washington, D.C.",Washington Post national and local polling results,3,1
2022-10-14,"When pay rises by less than our bills, we’re all getting poorer. But rising prices don’t have to push people into poverty. It’s the government’s choice. To end the pay crisis we need pay rises.

I’m backing the @unisontheunion campaign aimed at tackling the cost of living crisis https://t.co/vDARFzzHu8",LizTwistMP,"Blaydon, England",Member of Parliament for Blaydon constituency. For all casework requests please telephone my office on 0191 414 2488 or e-mail liz.twist.mp@parliament.uk,43,13
2022-10-14,Retail Sales in September Flat as Consumers Feel Pinch of Rising Prices and Rates https://t.co/8WjjjmmBhT,stewdude59,"California, USA",California Deplorable MCGA,0,0
2022-10-14,"The politics of Energy is shifting with Saudi’s decision to cut output and raise prices when the US is pushing to raise interest rates in a bid to fight inflation, caused by rising prices on account of rising energy costs. 

Curbing demand to manage supply prices is now bust.",femolevsky,Worldwide ,"Husband | Father | Entrepreneur | Chemical Engr | Public Policy | Edible Oils | Industrial Automation | Soaps | Railway | Mining | Energy |

Manchester United.",0,0
2022-10-14,"2/6 Inflation = rising prices of goods. If you see your essentials going up by even a few cents, that’s inflation.
For stagflation to occur, it is coupled with… https://t.co/ouXqCt8J8w",mohakagr,Metaverse,Founder @claystack_hq to unlock liquidity of staked assets. Running validator nodes on 10+ networks at wolfedge.capital Vibing @ClayClanDAO,0,0
2022-10-14,Hispanic and Latino voters rank rising prices as the most important issue in their midterm vote and are split nearly evenly between trusting Democrats and Republicans to address the issue https://t.co/QfsLPmLDwL,Eugene_Scott,"Washington, DC","D.C. Native • National Political Reporter at the @WashingtonPost • 
All politics is identity politics",5,2
2022-10-14,"@NorthmanTrader When you have flat M2 &amp; rising prices, in the absence of a big increase in productivity, you get falling real incomes &amp; wealth. This means that there is ongoing pressure for an economic correction to occur. We are seeing the early stages of this play out.

https://t.co/vEmAKDl6NX",steveanastasiou,,"Economist, geopolitical analyst, philosopher & critical thinker | Writes Economics Uncovered 📰 | 1+ weekly thread on the economy, markets, life or the world.",8,0
2022-10-14,"Reining in rising electric prices will likely depend on reducing our reliance on natural gas.
https://t.co/Ut0TbQ96oE",O_R_V_I,Ohio River Valley,"A think tank in the Ohio River Valley helping the region become a place with strong communities, a thriving economy, and a healthy environment.",0,0
2022-10-14,"Rising grocery prices has, for sure, closed the gap on the amount of savings but thats why you meal plan and get consistent with cooking at home. If you’re buying every single ingredient, every single time you want to make something of course you’re not saving. Time nor money https://t.co/9L1iMp5SdU",HUGEhearted,Mississippi ,Virtual Executive Administrative Assistant. Connect with me over on IG: @/thee.virtual.scribe or on my website ⤵️,1,0
2022-10-14,Rising prices – one thing you can do￼ https://t.co/OHO1eMCf79,TSN_TheStandard,"221 E Beale St., Kingman, AZ",Mohave County's Most Trusted News Source for more than 30 years!,0,0
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August rising prices for rent and food chipped away at money available for other things. https://t.co/Hf2NkarDrJ,fox28columbus,"Columbus, Ohio ","Following news, weather, and traffic around Central Ohio and beyond!",0,0
2022-10-14,"@Councillorsuzie @trussliz @Conservatives ha ha ha, a true tory? Wrecking the UK, wrecking the economy, starving kids and pensioners, freezing them to death, doubling mortgages, food prices rising, yep, you must be one of those proud true tories, so detested by all decent people. https://t.co/1W09XsRoeg",ChrisMachin10,"Stone, England","“I do not fight fascists because I will win. I fight fascists because they are fascists.” -Chris Hedges, Wages of Rebellion: The Moral Imperative of Revolt",0,0
2022-10-14,"Today's recommended article to fight ignorance!
An Ancient Book Predicts Drastically Rising Food Prices by @jaredbrock #EscapeExploitation #DefundCorporatists #Corp2Coop https://t.co/x5q8I5me8E",C3AllianceCo,International,Cooperative Capital Communities is C3 Alliance. We're the World's 1st Web 3.0 Coop. Mission: End global poverty and human exploitation! #Corp2Coop,1,0
2022-10-14,"📰 Fed’s Daly Sees Rates Rising Above 4.5% Next Year to Cool Prices 

Powered by https://t.co/PtyRcbcB6r

https://t.co/sqJpS5HmeV",PiQNews,,Semi-Automated Newsfeed - Focussed on Markets & Geopolitics - Powered by @PiQSuite at PiQSuite.com,1,1
2022-10-14,@scottishpig @DLoesch The same people who blame Biden for rising gas prices also blame him for trying to lower gas prices. Their lust for power far exceeds their ability to even pretend to care about people struggling.,10CentWords,,"CURRENT STATUS: @NaNoWriMo Check back on December 1.
She/Her",1,0
2022-10-14,"https://t.co/YwUURO12vz  damn it happened.  Probably a lot of closures, job losses and further rising grocery prices.  #monopoly",joeys_lady,,420-69 is the ultimate calibration; Capp me once shame on you Capp me twice shame on me; Parody #basementlife following me will end in disappointment,1,0
2022-10-14,"November 8th will be a long night for Pelosi and Schumer. Both will be in the minority on Nov 9Th. On the ballot
✅ 40 year high inflation 
✅28% more to heat your home 
✅rising gas prices
✅ violent crime
✅ education 
✅401K
✅11.2 % increase in food prices https://t.co/JXjYkfWcLQ",matrixxremix,Everywhere ,🇺🇸🇨🇦 #NRA #2A #BlueLivesMatter protectourpolicepac.org #Fixit #SchoolChoice,1,2
2022-10-14,"@DuaneAndre1 @redsteeze @karol Adding thousands of things which I never buy to make an ""average"" doesn't paint a true picture of the impact rising prices are causing families.",Conservatron1,Texas,"Christian, husband, father & 
Conservative Constitutionalist.
Texas born and bred.

Im a heterosexual and if you don't avidly support me, you must be a liberal.",0,0
2022-10-14,@SuperRembo @yarko That seems high. Only 34% of households have a joint income over 100k per year. Rising housing prices for home owners have prob inflated it but home ownership is dropping cuz people can no longer afford to buy homes. I predict this net worth will drop over the next 10 years,TheKeyNotesNYC,NYC,"TV&film licensing, #TheKeyNotes",0,0
2022-10-14,@oldguy_steve Especially as fast as prices are already rising. We are now getting hit with the farmer's cost of fuel when it was a record high a number of months ago. And that's on top of already rising food costs.,Home_America,"Wisconsin, USA","Don't kneel, except to God. 

Stand Up For Your Country!!! 

The USA, is an imperfect, noble nation.

We need truth-seeking media to rise, & fake news to fall.",2,0
2022-10-14,"Inflation impacts all of us, but the effects aren't felt equally.

@RepJasonSmith makes $175k a year and can afford rising prices of gas, meat, and milk... same with his big donors.

But Smith's district has the lowest average income in Missouri, at $26,605 a year.

🧵",RandiMcCallian,Missouri,"Best choice for MO-08. Mom of 2, fighting for rural development & opportunity - our right to THRIVE.
Donate: secure.actblue.com/donate/randifo…",97,56
2022-10-14,"Despite the president's efforts, inflation is rising, and Republicans are capitalizing on higher prices to score political wins. https://t.co/FQaowExlOb",KHOU,"Houston, TX","KHOU Stands for Houston.  We're relentless in providing breaking news, weather and traffic. Tweet us. Email newstips@khou.com. We’re listening.",9,2
2022-10-14,"US retail sales FLAT in September despite ongoing #inflation - real demand MUST decline as flatlining M2 &amp; higher prices reduce real income &amp; wealth.

Disinflationary pressures are rising! Don't focus too heavily on lagging #CPI &amp; take note of durables prices &amp; spot market rents! https://t.co/PEK5PAHuPn",steveanastasiou,,"Economist, geopolitical analyst, philosopher & critical thinker | Writes Economics Uncovered 📰 | 1+ weekly thread on the economy, markets, life or the world.",1,0
